성별,연령대,학력,초기 실천수,초기 건강위험요인 수,건강행태 실천수(단위:개),건강위험요인 수(단위:개),6개월차 실천 증가자,6개월차 실천 개선자,6개월차 위험요인 감소자,전반적 만족도,습관개선 도움정도,내용 이해도,관심도,타인 권유,총점,백분위 환산,churn
여,50대,대졸,4,3,3,5,True,True,True,4.297158403967764,5.0,4.729064119554444,3.5507572256419864,3.8655654894458125,5.0,100.0,0
여,40대,대졸,2,5,1,5,True,True,True,4.513284531033356,4.395677897445634,4.765458447364355,5.0,4.897101506834636,5.0,100.0,0
남,50대,대졸,1,4,0,4,False,False,False,5.0,3.781390570416272,4.6624775191286005,3.42802161353801,5.0,3.970313390467589,79.40626780935179,0
여,30대,대졸,1,3,0,3,True,True,False,4.2244561307741275,3.01191047541316,3.146256276163301,5.0,4.57792262425578,4.1300256460292495,82.60051292058499,0
여,60대,대졸,3,3,3,5,False,True,True,4.576126652790472,4.714347198623994,3.289932878299332,4.581232609958551,5.0,4.325089794146827,86.50179588293653,0
여,40대,대졸,2,3,0,5,True,True,True,4.073567589738957,3.8396335679427374,4.574561673537284,5.0,5.0,4.449879417542805,88.99758835085609,0
남,30대,대졸,1,2,0,2,True,True,False,3.3084690156325505,5.0,4.05686679243079,3.4377629706487647,4.327308433765885,4.181771964442052,83.63543928884104,0
남,50대,대졸,1,2,0,5,False,False,False,4.845941426451929,3.098910633530152,4.474456272557989,3.543514892838114,4.225025188531101,4.3059285268851095,86.11857053770218,0
여,40대,대학원,3,0,1,1,True,False,True,5.0,4.424831315582935,4.010880966036855,4.8899913879920796,4.665422875358368,3.207784771222303,64.15569542444605,1
여,30대,대학원,2,1,1,2,True,False,True,3.5687136641766397,5.0,2.623192721267051,4.410339745175292,3.1841372008954445,5.0,100.0,0
여,50대,대졸,3,3,2,3,True,True,False,5.0,4.480149053691818,3.74373284463362,4.531515595192149,4.934450890240111,4.316050991696412,86.32101983392823,0
여,40대,대졸,1,0,1,0,False,False,False,3.733047144237075,3.596764559171629,2.9602473765083697,4.399712312887492,3.9777693562213425,3.849881268754666,76.99762537509332,0
여,60대,대학원,2,1,1,2,True,True,True,5.0,5.0,3.535651224776029,3.806527283935993,4.628189063185095,4.2608456920019,85.216913840038,0
남,50대,대졸,2,5,0,5,False,False,False,2.6137270445208602,3.4263225523224348,4.7966990896792465,4.898814878876054,4.5085508925496125,3.3999821761681,67.99964352336201,0
남,50대,대졸,2,1,0,3,False,False,True,4.260032396727271,5.0,4.076412079751474,3.26491912386368,5.0,5.0,100.0,0
여,40대,대졸,3,1,2,3,True,True,True,4.976241948583513,3.665885686061983,4.067920904403433,4.75857001455213,3.5886598055693324,4.340883513141152,86.81767026282303,0
여,50대,대졸,4,4,3,5,True,False,True,4.371012134719326,4.7722438772202445,3.9744544557089148,4.04239169718384,4.025305992490762,3.4869862833933403,69.73972566786681,0
여,30대,대졸,1,2,0,4,True,True,False,4.453789319400177,4.874131208819649,3.556611241601951,2.720236475597405,5.0,4.1100392963599015,82.20078592719803,0
여,30대,대학원,0,5,0,5,False,True,True,4.877960224040014,4.045579887644321,4.450670849410389,3.8712524572070515,3.8243722468181245,4.559622911876415,91.19245823752831,0
남,30대,대졸,3,1,2,2,False,True,False,2.9332625031273247,3.2890279210289695,4.8204666328061645,5.0,3.7580141719799354,4.076425861080818,81.52851722161635,0
여,40대,대졸,0,5,0,5,True,True,True,4.583071912367755,4.460171252379589,4.135020967239208,4.473974587667271,4.425322078971004,4.24811819042526,84.9623638085052,0
여,30대,대졸,0,1,0,2,False,True,True,3.7330814445855776,3.8643846371115127,3.4988100311018338,3.96092481658542,3.2802078266543955,4.303062472131408,86.06124944262817,0
남,20대,대졸,2,4,1,5,False,True,True,5.0,2.9837514561921714,4.4503607535652705,4.506145183243216,3.752081714809397,5.0,100.0,0
남,40대,대졸,1,2,0,2,True,False,False,5.0,5.0,4.378453369324956,4.2071953970180145,5.0,4.349861710331877,86.99723420663753,0
여,30대,고졸,2,2,1,4,True,False,True,2.945658822774134,4.25707334400626,5.0,2.9560765770693957,4.192935311003419,4.246398634503592,84.92797269007184,0
남,40대,대졸,2,4,1,5,False,False,True,3.7883341155957364,4.7183039480553095,2.4129536034127774,4.701392778108752,4.97306496499308,4.168034766900504,83.36069533801007,0
남,40대,대졸,2,3,1,4,False,False,False,5.0,4.315619529189373,4.037508253076481,3.6309913048317433,4.5757999456381215,4.996638663920764,99.93277327841528,0
여,50대,대졸,1,4,0,5,True,True,True,5.0,4.492274992740084,4.765118210460161,4.1940089244679495,3.7296545079649226,4.3556808318444675,87.11361663688935,0
여,20대,대졸,2,3,2,5,False,False,True,4.792369253544168,4.46761235277848,3.860792230472468,3.847420226222509,3.2107033887572682,3.788299233168005,75.76598466336011,0
남,40대,고졸,2,2,0,5,True,False,True,4.749764952001971,2.9789261131566502,4.455157852734505,5.0,5.0,3.344295432633539,66.88590865267078,0
남,40대,대졸,1,1,0,4,False,True,True,5.0,3.937269897292767,5.0,4.295462310621561,5.0,3.9877099071151982,79.75419814230396,0
여,50대,대졸,1,5,0,5,True,False,False,4.7166799249528655,3.982628067963007,3.2235627941605327,2.6285306315095576,4.3292999816951,4.841412021497321,96.82824042994642,0
남,40대,대졸,3,2,0,2,False,False,False,4.722401150507123,4.792407615791156,3.213817030849475,3.2212920894723256,3.727377523196364,3.222142208838868,64.44284417677736,1
남,60대,고졸,2,4,1,5,False,False,False,4.186004307079805,4.228071768786794,3.5789263215356986,4.976772993789909,3.689080846396438,5.0,100.0,0
여,30대,고졸,1,1,0,4,True,True,True,3.2724377841720296,4.868269200068749,4.8940141027906146,3.613171386948917,5.0,2.180545806241124,43.61091612482248,1
남,50대,대졸,3,2,1,5,False,False,True,3.589748040218526,3.8078162189887137,3.279559478301549,2.9520159051811916,3.6188639734274206,4.54361407759959,90.87228155199179,0
남,50대,대졸,4,1,0,2,True,False,True,5.0,4.3318064210922405,2.6890169588102646,3.7401567985657205,4.582673795394537,4.325856150711004,86.51712301422008,0
남,40대,고졸,2,0,0,2,True,True,True,4.519102138090016,3.9970280751807183,5.0,4.745941944606618,4.95604299982304,3.650550890325676,73.01101780651351,0
남,30대,대졸,3,5,0,5,True,False,False,4.534461431085532,4.064933302660889,4.423071758427327,5.0,4.768209056916432,3.3413832247561635,66.82766449512327,0
남,40대,고졸,3,0,2,3,False,True,True,3.263118132123882,4.821095886213667,5.0,2.7485474194348125,3.7820671802734553,3.174186944545895,63.4837388909179,1
남,40대,대졸,3,3,2,3,False,True,False,5.0,3.638049053345639,3.167803660777021,4.2557804754443564,4.3598220819257145,4.305669904142318,86.11339808284637,0
여,30대,대졸,0,2,0,2,True,True,False,4.214628745531913,4.060874796605221,4.047539454849877,4.801941043278309,3.3689722024161175,4.2511343558974275,85.02268711794855,0
여,40대,대졸,1,2,1,2,False,False,False,4.081626084391009,4.288792584651755,3.7486013667599583,3.191336801791577,4.895571807950137,4.415712266071181,88.31424532142363,0
여,30대,대졸,3,4,3,5,False,False,True,4.436451436648269,3.1550779281095434,4.098761309396741,5.0,5.0,4.372178690298032,87.44357380596064,0
여,40대,대졸,0,4,0,5,True,True,True,4.811974782288406,5.0,4.032959370229179,2.800951957049212,4.885956725868422,3.7714816249628096,75.4296324992562,0
남,30대,대졸,2,3,0,5,True,False,True,4.130907123308261,5.0,3.1367449618161807,5.0,3.9781671724521366,5.0,100.0,0
남,40대,대졸,3,2,1,3,True,True,True,4.361842869373014,4.931348671238588,4.388939283604463,4.702016742545447,4.154841215604424,3.310676616812219,66.21353233624438,0
여,50대,대졸,3,4,2,4,True,True,False,4.665985883731629,4.106410712957815,3.669298342037118,3.2497780768612903,4.769139494643749,3.8019207888396065,76.03841577679214,0
여,30대,고졸,0,4,0,5,True,False,False,4.43898261536739,4.455365162321458,4.267586573356208,4.794045991053586,4.321459172409495,5.0,100.0,0
여,40대,대졸,3,3,3,3,False,True,False,4.532981738557511,4.331204998455748,3.239568065631465,4.50868793634686,3.8834022407250255,3.3853210277987955,67.70642055597591,0
여,30대,고졸,5,4,5,5,False,True,False,4.475796078801197,4.024632144673219,3.2553618368641097,2.886881645008291,3.7901836256700827,3.6629612486503254,73.25922497300651,0
남,40대,대졸,0,5,0,5,True,True,True,4.889816244457564,3.366440414286589,4.564757464603929,4.969633055150766,4.24154991379675,5.0,100.0,0
여,40대,대졸,3,3,2,4,True,False,True,5.0,3.3525329996240583,4.632192149328557,3.7281749984741004,3.559474098698097,3.6444077126160948,72.8881542523219,0
남,40대,고졸,0,1,0,5,True,True,True,5.0,3.9308986732274844,4.641339346576172,3.1816561417692286,4.131046001419663,4.991738544871985,99.8347708974397,0
여,60대,고졸,0,4,0,5,True,True,True,3.576061007516142,3.839739668091909,4.712749540738176,3.151820030179511,4.177136144614043,4.053821455055572,81.07642910111143,0
남,20대,대졸,2,2,0,5,False,True,True,4.730128219369352,4.5884015529494615,3.9534029016775776,4.76132618329452,4.058370445727491,3.616347215657786,72.32694431315572,0
남,40대,대졸,1,2,0,3,False,True,True,2.854949022523056,4.828926260920199,4.968236683714452,2.672790314625841,4.7715646508133265,5.0,100.0,0
여,40대,대학원,2,3,0,3,True,False,False,4.43048502103102,3.977469351470557,3.820870323498629,3.974057266772073,5.0,4.469552780160776,89.39105560321552,0
남,30대,대졸,1,2,0,5,False,True,True,4.274246584882021,3.901195100766522,4.318886533492198,5.0,4.220209857942547,4.528831458783882,90.57662917567765,0
여,50대,고졸,3,2,2,5,True,False,True,5.0,4.242094988865022,4.471063446475689,4.004344076986901,5.0,4.436268422306393,88.72536844612785,0
여,30대,대졸,1,0,1,1,False,True,True,5.0,4.3914764193155875,4.183235291603888,3.5789132418741807,5.0,4.37715985846646,87.54319716932922,0
여,40대,고졸,0,1,0,3,False,False,True,2.780969206104146,4.629356472956643,3.921105257060644,5.0,3.8737783324115203,5.0,100.0,0
여,50대,대학원,0,3,0,3,False,False,False,5.0,5.0,3.5634715066442775,3.8661161388666487,5.0,4.584296324868842,91.68592649737684,0
남,30대,대졸,0,1,0,3,False,True,True,3.983329894141412,3.6821379053006718,3.4336013808186885,4.49916820415088,5.0,3.957058185352392,79.14116370704785,0
남,50대,대졸,1,3,0,3,False,True,False,5.0,3.697435503211862,3.875811665554211,3.3522955517453292,3.7106022664064806,5.0,100.0,0
남,40대,고졸,2,3,0,5,False,True,True,3.1953685743070777,3.5364263349118423,5.0,4.2014502183601445,4.97662770532281,4.251328079726958,85.02656159453916,0
여,50대,대학원,3,3,3,4,False,False,True,3.5871234334913416,4.126649300686026,2.7880215086370725,3.4480488117564287,4.384418761157596,4.997797357653313,99.95594715306625,0
남,50대,고졸,3,1,1,2,False,False,False,3.0636178607563886,3.3851840127006008,4.965811218504999,3.868872018983616,3.9134793970638357,3.0307345456044903,60.614690912089806,1
여,30대,고졸,3,3,2,5,True,True,False,5.0,4.976819948230481,5.0,3.934705779307919,4.122659450398041,4.919048639191643,98.38097278383286,0
남,50대,고졸,1,3,0,5,True,False,True,2.2248764699789723,3.8997203367988513,3.9467852168141144,3.217994634596417,4.414333556618003,4.11187585985577,82.23751719711541,0
남,40대,대학원,0,4,0,5,False,True,True,4.353806905402934,5.0,2.3623904495861368,5.0,4.974406444947864,4.097409969081221,81.94819938162443,0
여,40대,대졸,1,2,1,3,False,False,False,3.7392183460322572,5.0,3.9978373086841423,5.0,3.814548482324833,4.372293843393044,87.44587686786089,0
남,50대,대졸,2,3,0,5,True,False,False,3.2615143472489527,3.086722865961865,5.0,3.995105423701663,4.393575355565503,4.4490762434761635,88.98152486952327,0
여,50대,대졸,4,2,1,3,True,True,True,4.089236428055541,4.279000496953208,3.142011721850267,2.6612098856021285,4.098445298486687,4.401463390997288,88.02926781994576,0
남,40대,대졸,3,2,3,2,False,True,False,3.0679514587064984,3.6378866189459718,4.113713458737066,3.194578187308438,4.019094756601436,5.0,100.0,0
남,50대,대졸,2,4,0,4,False,True,False,4.6884754395107855,4.615732334269114,3.093514884860643,4.017492679817895,3.831634473296107,4.17616142662971,83.5232285325942,0
여,30대,대졸,2,4,2,5,False,False,True,3.438253224116213,4.020950505984389,3.5745706757979363,3.8234650851739684,5.0,3.068528974254118,61.37057948508235,1
여,50대,대학원,2,1,2,1,False,True,False,4.2740577082550955,5.0,4.978696877485953,3.337022971767287,3.660249278175638,3.82314074538974,76.46281490779481,0
남,50대,대졸,0,1,0,3,True,True,True,4.444402895710448,3.3619341326188144,2.537604743463903,3.6437582004664657,4.850067775159634,4.359126823373901,87.18253646747802,0
여,40대,대졸,2,4,2,5,False,False,True,4.727084782298681,4.294132896027066,4.687276931215395,4.214978524467253,3.7711514034589473,5.0,100.0,0
남,30대,고졸,0,4,0,5,False,True,True,5.0,4.046201695630561,4.5185501757551165,4.7854800605704755,4.204186823372425,4.46979389233159,89.3958778466318,0
여,50대,대졸,1,3,1,3,False,True,False,3.977190610396903,5.0,3.200593960385079,3.663942406527139,4.422996974410004,2.9195939601985588,58.39187920397117,1
남,40대,대졸,2,4,1,5,False,True,True,4.986219217843582,3.7700936871073507,4.915107379734871,4.541813929572894,2.7341874609662997,4.231870614441745,84.6374122888349,0
여,50대,대학원,1,0,0,1,True,False,True,4.407615906782697,3.9610234087898353,2.9702972687817972,4.049635293937113,4.053482135441153,3.8092609240622815,76.18521848124563,0
남,50대,대졸,3,1,2,3,False,True,False,5.0,5.0,4.316543234835006,4.115834490106735,3.3078585608737794,5.0,100.0,0
여,40대,대학원,4,2,4,3,False,False,True,4.905235748889167,3.72857468907245,4.949070103722735,5.0,4.0422246948550615,3.852879487304274,77.05758974608547,0
남,30대,대졸,1,4,0,5,True,False,True,4.364885148482612,5.0,3.234909189874567,3.682925805621484,2.425288020256247,4.848710448745505,96.9742089749101,0
여,40대,대졸,0,3,0,3,True,False,False,2.754379067764812,5.0,3.2592266113332444,3.681726075145705,3.6497727626515077,3.663638724497438,73.27277448994877,0
남,40대,대졸,3,2,1,4,False,True,True,3.286036033315532,3.323761601632003,4.377801955997326,5.0,3.1796317744318205,4.559059979297422,91.18119958594845,0
여,20대,고졸,4,0,3,1,True,True,False,4.325627910293677,4.699857475361299,4.37954290207282,4.207330048217289,4.458753814024898,3.953177709623102,79.06355419246205,0
여,50대,고졸,2,2,1,4,True,False,False,5.0,3.938602629753043,4.662934895939896,4.89463491794076,4.396746460485196,3.5747779369958512,71.49555873991702,0
여,40대,대학원,2,4,0,4,True,True,False,4.144999549527015,5.0,5.0,4.427735650463371,4.850712822108349,5.0,100.0,0
여,50대,대졸,2,2,1,3,True,False,True,4.7724319168388085,4.173669246976854,4.128150100755845,4.7488630366857185,3.9518532413613965,4.865865667450116,97.31731334900232,0
여,20대,고졸,1,2,1,5,False,True,True,4.853368858549034,3.1632688015038095,3.862939551984401,4.751005492332049,4.422065313984557,4.904011840747678,98.08023681495357,0
여,50대,대졸,3,5,3,5,False,True,True,4.520285287905041,5.0,2.829770968792597,4.020633194331144,5.0,4.510094835517328,90.20189671034655,0
남,60대,대졸,1,3,0,4,True,False,False,4.364358436742098,4.22351572129759,2.8495399549301683,4.680994374409021,4.376236144267817,4.224105397945785,84.4821079589157,0
남,40대,대졸,2,2,0,3,False,False,True,4.1594347272092556,4.554812020073838,4.255514578690977,4.320375687520691,3.769055397513599,4.338340543522379,86.76681087044757,0
남,40대,고졸,1,2,0,3,True,False,False,3.2752078722565487,3.868712435500022,2.3998016297339397,3.885468784598565,5.0,4.114498806684276,82.28997613368551,0
여,20대,대학원,2,3,2,5,False,True,True,2.7471328078035055,4.538039527113533,3.7351159593061443,3.999460809582124,3.444778871079951,3.816961130955193,76.33922261910386,0
여,40대,대졸,0,5,0,5,False,True,False,5.0,3.025890285634654,3.598069421385081,4.175301896313832,4.911680702493307,3.249547309368595,64.9909461873719,1
여,40대,고졸,1,1,1,2,False,True,False,3.968303270657974,5.0,4.620951224816802,4.153473308604964,4.363257557773943,4.742707407298279,94.85414814596558,0
여,50대,고졸,2,4,2,5,False,True,True,5.0,5.0,2.8069447947224475,4.655667969926855,4.0578390426143685,4.948739447460727,98.97478894921454,0
남,40대,대졸,1,2,1,3,False,False,True,4.548135506914337,5.0,3.33946595035439,5.0,5.0,3.730252117705224,74.60504235410448,0
여,50대,고졸,3,2,2,3,True,True,False,4.50503723086364,4.721889265812363,4.3561769323072514,4.81918329956006,5.0,4.984815962747378,99.69631925494757,0
남,50대,대학원,2,0,1,1,False,False,True,4.547401080581904,3.985409767895638,5.0,3.82458195773328,4.441754812224716,3.202182515132545,64.0436503026509,1
남,50대,대졸,3,1,0,3,False,True,True,4.711973670834459,4.394650782583954,3.69979364180293,4.861897754971666,4.100871878510868,3.0776411375195574,61.552822750391144,1
여,40대,고졸,2,3,1,4,True,False,False,3.820977643258489,4.302776547733804,4.79719016564708,3.81405847917484,4.1506128700475164,4.5151902175712735,90.30380435142547,0
남,60대,대졸,1,3,0,3,True,True,False,4.7985887777977965,3.1243480247338864,3.958573933646127,4.31834701904096,4.850286578312209,3.4851498451117746,69.7029969022355,0
남,60대,대졸,2,1,0,2,True,True,False,3.6681894048077153,3.8187804479197545,3.8130343427270716,4.456341845970954,4.494994108973936,4.627726983136048,92.55453966272096,0
남,50대,대졸,1,3,0,3,True,True,False,3.926529018244943,3.826066269073547,4.824392638401986,4.593900736769408,5.0,3.4657207041519804,69.31441408303961,0
여,50대,대졸,2,3,0,5,True,False,True,5.0,3.8181494142202945,3.68496016755066,3.85215373548648,5.0,4.91531649214884,98.3063298429768,0
남,30대,대졸,0,3,0,4,True,False,False,3.9365814034391193,4.929949096978787,4.155425033834852,4.966795180623865,4.669857273856558,3.862618058000045,77.2523611600009,0
남,40대,대졸,3,2,2,3,True,True,True,4.209339007366361,4.199413942789434,3.496518622498213,4.172961258501419,5.0,3.835459598691653,76.70919197383306,0
여,40대,대졸,0,3,0,4,False,True,True,4.8840684327105635,5.0,3.137562313340097,5.0,4.600455124044761,3.4010281892267935,68.02056378453587,0
남,30대,대학원,3,3,0,5,True,True,True,5.0,4.155210168548127,3.711125481917681,5.0,4.98048081359254,4.445223028233117,88.90446056466233,0
여,40대,대졸,2,2,2,4,False,True,True,3.390279507964522,2.908420847827368,4.627481793774927,5.0,4.571568718769988,5.0,100.0,0
여,30대,대졸,2,2,2,3,False,False,False,4.688970044658051,3.7402410477206693,3.995588594875384,4.244802975447007,3.520703077946443,3.8357701613002964,76.71540322600593,0
여,40대,대졸,2,4,2,5,False,False,True,2.5993752364889042,4.623801759313649,4.048708231790088,4.2388758590321745,4.384837723584527,4.056867544588957,81.13735089177914,0
남,40대,대졸,1,1,0,3,False,False,True,4.664829862205203,4.1587172220075885,4.984819220206256,3.284164219878095,3.9965327444434413,3.835169473341485,76.7033894668297,0
남,40대,고졸,1,3,0,5,True,True,True,4.359278197624003,4.292315675871684,3.1343727189184487,4.302445507950774,4.016317940740185,4.155415361841557,83.10830723683115,0
남,30대,대졸,2,0,0,0,True,False,False,4.490946763730526,4.758011416332974,4.877986053725899,3.903742727771802,3.821890760644304,4.180215246408416,83.60430492816832,0
남,30대,대졸,1,5,0,5,True,False,True,4.348894644215342,4.022719184760456,4.008837904739515,3.1032114077082404,5.0,3.1213789559204956,62.427579118409916,1
남,40대,대졸,2,3,0,4,True,False,True,4.575453950957357,4.566546429188691,3.679750470038188,4.115451171429602,4.415369110509839,4.891096322953232,97.82192645906464,0
남,40대,대졸,0,1,0,1,True,True,False,4.775130739025608,3.55477461799762,4.200785156255499,5.0,4.818648544162035,3.7869057569669433,75.73811513933887,0
여,40대,고졸,0,4,0,5,True,False,False,3.41099849657215,4.566874677000107,3.388315250968328,5.0,5.0,4.179479563125043,83.58959126250086,0
여,50대,고졸,2,2,2,4,False,False,False,4.633564698435215,4.402869208279832,3.588998617686604,2.770558841981429,3.7847563454260085,3.9615849055141075,79.23169811028214,0
남,30대,고졸,1,2,0,5,False,False,True,5.0,4.438992351502533,3.6096001408938196,3.8013948170988447,4.670327873594776,5.0,100.0,0
남,40대,대졸,5,2,4,3,False,False,False,4.800885608115983,5.0,2.370573289036874,3.7441788505001545,4.681726788204539,4.062314132082783,81.24628264165565,0
여,50대,고졸,0,4,0,5,True,True,False,4.08737647245178,3.190886265311087,4.516191272374188,4.64528769498299,4.446568478050214,3.6064961620168576,72.12992324033716,0
여,40대,대졸,2,4,1,5,True,False,True,4.747286392977821,5.0,4.334737542363013,3.8693264945014474,5.0,4.287762339133195,85.7552467826639,0
여,40대,대졸,2,2,1,3,True,False,True,4.232146411734018,3.227778275203322,3.674764920587556,4.108384308217238,3.902889226218088,4.281839603067866,85.63679206135731,0
여,30대,대졸,2,1,0,1,True,True,False,4.544678334878645,4.115171607754442,5.0,4.685670833005912,4.368056339636373,3.498230127225346,69.96460254450693,0
남,30대,대졸,0,1,0,5,False,False,True,3.9549881810781518,3.9246825464462023,4.308472790768746,5.0,4.608979511543142,4.467322887067452,89.34645774134904,0
여,40대,대졸,2,5,2,5,False,True,True,5.0,2.7769372433055954,4.826376905660734,3.7905100720312523,5.0,3.122589908130182,62.45179816260363,1
여,40대,고졸,4,3,4,5,False,False,True,4.356109237570754,4.541636672619336,4.249443274382698,4.0377005131765085,4.2669797819082405,4.751030505459343,95.02061010918685,0
남,30대,대졸,2,3,0,4,True,True,True,4.362811575910414,4.5112401580710815,3.0178210340410363,4.52988048561576,3.920628491515302,4.225189417373288,84.50378834746577,0
여,30대,대졸,1,2,1,2,False,False,False,4.972252372760014,4.5232836765035715,4.228917698746202,3.4658881376853112,4.72336951093888,4.420814839605307,88.41629679210614,0
남,20대,대졸,3,3,0,5,False,True,True,4.304963189703871,3.3703012901701803,4.805945447580134,3.738531325972751,5.0,5.0,100.0,0
여,30대,고졸,2,2,2,5,False,False,True,3.9856630578241723,3.5910859724669697,1.6923649700605785,5.0,5.0,4.379188477256786,87.58376954513572,0
남,20대,고졸,0,5,0,5,True,True,True,3.9649479270308183,4.8303623410296135,5.0,4.176636141926676,3.7476130107854306,4.256596167096288,85.13192334192577,0
남,40대,대학원,2,3,1,4,False,False,True,4.758304085990037,4.9878017154528305,3.6683996957494243,4.4300737472266345,4.525840717438287,3.943191449871136,78.86382899742273,0
여,50대,고졸,0,2,0,4,False,False,True,3.5596800454020094,3.6804473493448286,2.222332910590848,3.265735526848363,5.0,4.503808282358478,90.07616564716956,0
남,50대,대학원,1,3,0,4,True,False,True,4.194696466988327,3.2524284530956478,3.2116896077608112,4.359531271943351,4.121637316935082,4.903764292008846,98.07528584017693,0
여,40대,고졸,1,2,1,4,False,True,False,4.445569818262913,3.0781493922582435,3.3631835549543148,4.215953081381025,4.516903317784923,4.4400020989351505,88.80004197870302,0
남,30대,대학원,3,0,0,2,True,False,True,5.0,4.688160629668109,2.730441878851137,4.198736518052393,4.009817333732933,4.543140217874245,90.8628043574849,0
여,40대,대졸,2,2,2,4,False,True,True,4.703433774362,3.223074836197566,2.9739467835177655,3.590020288184867,3.907573747289432,5.0,100.0,0
남,40대,고졸,1,1,0,3,False,True,True,4.768023314561413,5.0,4.4135770922040205,4.950379595705083,4.762461904967841,4.679521356536844,93.59042713073687,0
남,30대,대졸,3,0,1,2,False,False,True,4.13870428197546,3.248633686444485,3.111349244695153,4.369591642589576,3.1037485908538893,4.740796174621185,94.81592349242369,0
남,40대,대졸,2,1,1,3,False,True,True,4.568635198191025,4.294679801046729,4.02021976517021,3.0996898304786753,5.0,3.656798672278695,73.1359734455739,0
남,40대,고졸,2,2,1,3,False,False,False,4.664865226648468,3.6705342091519837,3.772171516694526,4.159699355733118,5.0,4.4769772544025805,89.53954508805161,0
남,50대,대졸,1,2,0,2,True,False,False,4.6324905720359215,3.494329824930965,3.6483822402543478,4.312597672098489,4.089786788202356,3.7621503770539166,75.24300754107833,0
여,50대,고졸,2,1,2,3,False,True,False,4.585724305501676,3.8914084954421555,2.8217068457368155,5.0,3.514565839432333,4.4641880883914915,89.28376176782983,0
여,40대,대졸,0,3,0,5,True,True,True,4.140787964463089,5.0,3.737034341243298,3.926434936895529,3.538280088746921,4.100899703804003,82.01799407608006,0
여,50대,대졸,3,4,2,5,True,False,False,3.7033361168310526,3.7845058441494226,5.0,3.178934179677025,4.016341786073711,4.592073832039621,91.84147664079244,0
여,40대,대졸,4,2,4,5,False,True,True,4.166896737090925,3.0939719375637327,3.8270772218730964,4.960179980053643,4.43982458893404,4.222060628618915,84.4412125723783,0
남,30대,대졸,3,1,0,4,False,True,True,3.9933378085356663,4.538326306268404,3.774303834442235,3.355750519458394,3.512299470754858,5.0,100.0,0
남,50대,대졸,2,3,1,5,False,True,True,5.0,2.777679972378859,3.9310183163779584,4.158876754830073,4.697047904805079,3.7331747220075346,74.66349444015069,0
남,50대,대졸,1,1,0,2,True,False,False,3.6347222834584345,4.005317003767962,3.4684769651368534,3.946479717776224,5.0,3.690951466476209,73.81902932952417,0
남,50대,고졸,2,5,1,5,False,True,True,4.841835672390446,5.0,4.820598119717132,4.130380596379548,4.809747706736938,5.0,100.0,0
남,40대,대졸,4,1,3,2,False,True,True,3.822062598901188,3.2185777810743037,4.171007483607227,4.071883377407405,5.0,3.4698030718053205,69.39606143610642,0
남,40대,고졸,3,3,1,4,True,False,False,5.0,4.25408639561284,3.970468405376741,3.5405813163756457,3.7659333704850737,5.0,100.0,0
남,30대,고졸,4,1,2,2,True,True,False,4.667742261626131,5.0,3.5502817141729617,5.0,4.377867327867346,4.866122998347796,97.32245996695592,0
남,50대,고졸,2,1,1,3,False,False,False,4.390587165874554,4.572227657586094,3.595044307753178,4.455845795909393,4.162321809083389,4.293808723344061,85.87617446688122,0
남,20대,고졸,1,2,0,5,False,False,True,4.007229702387945,4.668605265774783,3.650987709459343,4.165583658354229,4.97376836149574,4.23743786457795,84.748757291559,0
여,50대,고졸,3,3,3,4,False,True,False,3.198337313923103,4.788179298197916,3.936543207994901,3.670590282049883,4.343516788532154,3.8633623244711686,77.26724648942337,0
남,30대,대졸,3,2,2,4,False,True,True,4.267586614102348,4.613763485045746,3.320554545766062,3.537184105631569,3.0967604077904984,3.671908191680922,73.43816383361845,0
여,40대,고졸,1,0,1,3,False,True,True,3.0439708316090277,4.701431587256173,4.6986527881872755,2.7807068972560103,4.511220957576378,3.743635126652353,74.87270253304705,0
여,50대,대졸,1,3,1,4,False,False,True,5.0,3.8118295000233893,4.580472035487769,4.988761485485268,3.536745456554769,3.8528730440227763,77.05746088045554,0
여,30대,대졸,0,4,0,5,False,False,True,3.8713176344574722,3.3570347960989495,5.0,3.389591058882212,4.428682056856389,4.283335999578941,85.66671999157882,0
여,50대,대학원,4,2,3,3,True,False,True,3.2257650777553013,4.547935525221851,4.368495703362684,3.9304596214647107,3.3399168602581546,5.0,100.0,0
여,30대,고졸,1,2,1,4,False,False,True,5.0,4.746874344548981,3.625296573632395,4.5200755283461485,3.402034403209883,3.6303227695793883,72.60645539158776,0
남,50대,대졸,1,5,0,5,True,True,False,4.580925565298872,5.0,3.2095799785385126,4.8457499668408675,4.562791939474975,4.44678865215532,88.9357730431064,0
남,40대,대학원,2,3,1,3,False,True,False,3.5395539004738206,4.457461114401759,3.559834856263194,2.5488913226715155,4.776492884954571,4.559832451252738,91.19664902505477,0
여,50대,대졸,0,2,0,5,True,False,True,4.450369043795478,4.543054121567538,4.327806806733344,3.418994889081956,4.072206179736437,4.4689035579696395,89.37807115939279,0
여,40대,대졸,2,2,1,5,True,True,False,4.470947431597077,5.0,4.010787789401065,4.898342495772697,3.5136143560129227,3.5783528504540443,71.56705700908088,0
여,30대,대졸,3,3,1,3,True,True,False,4.008394010416856,4.90695098482382,4.045390212328321,5.0,5.0,4.098142954458738,81.96285908917476,0
