성별,연령대,학력,초기 실천수,초기 건강위험요인 수,건강행태 실천수(단위:개),건강위험요인 수(단위:개),3개월차 실천 증가자,3개월차 실천 개선자,3개월차 위험요인 감소자,전반적 만족도,습관개선 도움정도,내용 이해도,관심도,타인 권유,총점,백분위 환산,churn
남,40대,대졸,3,2,3,2,False,True,False,4.401641491445307,4.845562401010842,4.037042980434133,4.296742289729008,4.510376413066653,4.464175460544049,89.28350921088098,0
남,50대,대졸,2,4,0,4,True,False,False,3.5499917536939827,3.0947427245530013,3.900187481183381,4.460306026629456,5.0,4.428368132566709,88.56736265133416,0
여,30대,대졸,2,4,2,4,False,True,False,5.0,4.545968779869369,3.5433364250694668,4.270825725725389,4.774922519270245,4.164329787294183,83.28659574588366,0
여,50대,대학원,2,1,2,1,False,False,False,4.83081635956591,5.0,4.470265251477444,4.248926491444674,3.516952106947621,4.546860948937481,90.93721897874963,0
남,50대,대졸,0,1,0,2,True,False,True,4.622280906365861,4.8936899746126725,5.0,3.521428576415522,3.5462775881375803,4.488591957816772,89.77183915633545,0
여,40대,대졸,2,4,2,5,False,True,True,3.887829079935517,4.203391621627835,3.3582099160498857,4.462539643151486,3.885460762090218,4.958105846026706,99.16211692053413,0
남,30대,고졸,0,4,0,5,True,True,True,4.16270851799006,5.0,4.727317994736818,2.290592154515415,3.6549320876275435,3.4435464209770634,68.87092841954127,0
여,50대,대졸,1,3,1,3,False,False,False,4.361918523679165,4.6112180113506005,4.256813311370156,5.0,4.465588684615677,4.1736643327927,83.473286655854,0
남,40대,대졸,2,4,1,4,True,True,False,2.2368423627143335,3.804576366180688,4.513438202257416,4.46917334372837,4.69939431373693,4.08464615533281,81.6929231066562,0
여,50대,대학원,1,0,1,0,False,False,False,5.0,4.2244916357301525,3.9962926427775205,4.8932800355076225,5.0,5.0,100.0,0
남,50대,대졸,3,1,2,3,True,False,True,3.507360058816863,3.9516349326624147,4.530868739761448,4.263420863421094,3.270953323686791,4.045548954068955,80.9109790813791,0
여,40대,대학원,4,2,4,2,False,False,False,3.3572097672806374,5.0,3.9196370838455277,4.6180626913134475,4.528929256478223,3.423611184484531,68.47222368969061,0
남,30대,대졸,1,4,0,4,True,True,False,4.2327397998748335,4.124587948282089,3.387556363321399,5.0,3.889923258829764,3.718420295826027,74.36840591652054,0
여,40대,대졸,0,3,0,3,False,False,False,4.839614678518899,4.414701644050896,4.030541435078945,3.846666324697321,4.414457754746366,4.097656032503795,81.95312065007589,0
남,40대,대졸,3,2,1,2,True,False,False,3.0718486660329076,3.5872153089480174,4.501392362057192,4.14470616623358,3.93295064830499,1.9617043989025729,39.234087978051456,1
여,20대,고졸,4,0,4,1,False,True,True,4.343115687220167,4.17223882269865,3.5681798521545005,2.7959665297696206,4.603522974123693,4.09121562432089,81.82431248641781,0
여,50대,고졸,2,2,2,4,False,False,True,3.5152769307445233,4.8444606823694984,2.979119185130706,3.698513712282099,3.304919556524447,5.0,100.0,0
여,40대,대학원,2,4,2,4,False,False,False,4.4466900722775495,3.2744456360657033,3.1716453875504738,4.217161695124198,4.302025222960986,4.678473774233721,93.56947548467443,0
여,50대,대졸,2,2,2,2,False,False,False,4.032833150138049,3.359644204951506,4.03181121480881,4.054041705789675,5.0,3.9729047913735,79.45809582747,0
여,20대,고졸,1,2,1,5,False,True,True,4.154174139118874,5.0,3.701335123898012,4.256782905775723,4.64478999088646,5.0,100.0,0
여,50대,대졸,3,5,3,5,False,False,False,4.3950142131499454,4.005442986395528,4.893236385472612,4.200664055834214,3.0462222609213807,3.0571196657483117,61.142393314966235,1
남,60대,대졸,1,3,0,4,True,False,True,5.0,3.9463425685411573,3.742703822057846,3.0624914833512142,4.5480512484620865,4.247909855108695,84.9581971021739,0
남,40대,대졸,2,2,0,2,True,True,False,4.355283213266404,4.584557352538348,3.9506564313797226,5.0,4.252989830196244,4.715869586366211,94.31739172732424,0
남,40대,고졸,1,2,0,3,True,False,True,4.947110496252295,4.116070699441124,3.803470820880524,4.045619735627191,4.409368496579439,5.0,100.0,0
여,20대,대학원,2,3,2,3,False,True,False,5.0,3.1501361760704767,4.163290773442095,4.321486923232995,4.0001362758258505,3.6916707524719112,73.83341504943822,0
여,40대,대졸,0,5,0,5,False,True,False,3.1275958061223292,4.47491602734975,4.526161495087837,2.8209645389314506,3.9367287459411733,3.9314039342639107,78.62807868527821,0
여,40대,고졸,1,1,1,2,False,True,True,3.6550074558064116,3.835303689193016,4.929421539771047,4.5698130180166965,2.970519577736368,3.592937349579392,71.85874699158784,0
여,50대,고졸,2,4,2,5,False,False,True,4.215141813597214,3.9610650778150087,3.4011037947099636,3.6050537305695776,4.375232628529821,4.032284215133972,80.64568430267943,0
남,40대,대졸,1,2,1,2,False,True,False,4.631081560077652,4.444320071658027,5.0,4.674417770424567,5.0,4.9056002184652225,98.11200436930446,0
여,50대,고졸,3,2,3,3,False,False,True,4.369833800320012,2.884103382594383,4.512120839250279,4.043543236573868,3.6677061564962474,3.940865177593557,78.81730355187113,0
남,50대,대학원,2,0,1,0,True,False,False,4.251028336107332,4.375108367134131,3.616803611126148,3.6092605267518545,3.8134128134408636,5.0,100.0,0
남,50대,대졸,3,1,0,2,True,False,True,4.141091889841247,4.027658449158578,5.0,5.0,5.0,4.1669185082692834,83.33837016538567,0
여,40대,고졸,2,3,2,4,False,True,True,4.863052001473968,3.857328664171977,4.060930852071535,3.416062342609598,4.626159674642673,3.7073585657106323,74.14717131421264,0
남,60대,대졸,1,3,1,3,False,False,False,3.5557239782095964,4.796265715801114,4.404494283064997,4.157564260600243,4.831997293115548,4.540929574337551,90.81859148675102,0
남,60대,대졸,2,1,1,2,True,False,True,4.691217694421615,4.628774323437809,3.445774841992652,3.772266099490054,4.220960576057433,3.8149108364163573,76.29821672832715,0
남,50대,대졸,1,3,0,3,True,False,False,4.1693344926181855,3.351513581462981,3.938988326446349,4.839962018256248,3.406155372389102,5.0,100.0,0
여,50대,대졸,2,3,2,4,False,False,True,2.8010576881690206,5.0,4.034566238828774,3.673597113209743,5.0,4.105011446057349,82.10022892114696,0
남,30대,대졸,0,3,0,4,True,True,True,3.5755820031990755,4.695589821069701,4.443674447578174,4.215632769220384,3.1750168837355996,4.950970426957186,99.01940853914371,0
남,40대,대졸,3,2,3,2,False,True,False,2.7708470592047814,2.8133949477323212,3.8784305048041814,3.533155255785532,4.884027009208654,4.972910710985638,99.45821421971276,0
여,40대,대졸,0,3,0,3,False,True,False,4.47857141020578,5.0,5.0,5.0,4.279474359247694,5.0,100.0,0
남,30대,대학원,3,3,2,3,True,True,False,4.60380665191234,5.0,4.429570936082242,4.707104029522673,4.543887352062288,4.284665717924655,85.6933143584931,0
여,40대,대졸,2,2,2,3,False,True,True,5.0,3.451002360203757,3.4928789281450365,2.355727792106036,3.333524214570292,3.970751555053368,79.41503110106736,0
여,30대,대졸,2,2,2,3,False,True,True,2.8655565688541724,3.0587641900865776,4.0752889590998365,4.042331771237187,4.703338339349486,5.0,100.0,0
여,40대,대졸,2,4,2,4,False,False,False,4.515808080600677,4.784375073200104,3.9315604595820752,3.493053494779579,3.5004482123891023,4.3390983849969,86.78196769993801,0
남,40대,대졸,1,1,0,2,True,True,True,5.0,3.621480984184177,4.521066582883619,3.3903258745594296,5.0,3.853729939243604,77.07459878487208,0
남,40대,고졸,1,3,0,5,True,True,True,4.096023268095771,4.28729579904575,3.8175832658012006,4.487625554996045,3.4946348891233985,3.755803087464508,75.11606174929015,0
남,30대,대졸,2,0,0,0,True,True,False,4.630727857567277,4.78492092468132,4.525540337269732,4.777070781447894,3.505253376308324,4.801544479160261,96.03088958320521,0
남,30대,대졸,1,5,0,5,True,True,True,5.0,4.677248003762634,4.833843645656826,3.7769136952029836,4.61679715317117,4.766633356187457,95.33266712374913,0
남,40대,대졸,2,3,1,3,True,False,False,5.0,3.5501940842300423,2.8970914818123745,4.492141459834509,4.140038357203562,5.0,100.0,0
남,40대,대졸,0,1,0,1,True,False,False,4.510662013300866,5.0,3.9447634516348593,2.658523574781798,4.13767218219593,4.652212749822272,93.04425499644545,0
여,40대,고졸,0,4,0,5,False,True,True,4.714646492937954,4.009163678812737,4.7093086849285175,4.242362852176741,4.389566196535815,5.0,100.0,0
여,50대,고졸,2,2,2,4,False,False,True,5.0,3.936678323888998,4.152991897648582,3.8017208265218003,3.20321109323338,3.2693887741519068,65.38777548303814,1
남,30대,고졸,1,2,0,3,True,True,True,3.146347637551747,4.855393548423175,5.0,4.479004815947915,3.600502817144397,5.0,100.0,0
남,40대,대졸,5,2,4,3,True,False,True,2.74474133423944,4.316844921934784,4.705488045655079,3.9483933933570534,3.9212902001014105,3.3256357890991963,66.51271578198393,0
여,50대,고졸,0,4,0,5,False,False,True,2.6709704344239182,3.8322153575517937,5.0,4.118669976311355,5.0,4.174708991408586,83.49417982817172,0
여,40대,대졸,2,4,2,4,False,False,False,4.498122197877214,3.8119276934549986,3.0496891968783175,5.0,4.609976302738783,4.851101718463462,97.02203436926924,0
여,40대,대졸,2,2,2,2,False,False,False,5.0,4.778603467033923,3.770744807348899,3.9570302811950895,3.9271181525325165,4.774822079021851,95.49644158043702,0
여,30대,대졸,2,1,2,1,False,True,False,4.1691597755815595,3.3634556017970687,4.7608997435605795,4.8528354929602,4.236402344338281,4.703892666935225,94.0778533387045,0
남,30대,대졸,0,1,0,3,True,True,True,5.0,3.3734611287432203,3.724510202902945,3.9144280839998213,3.9421266695138932,5.0,100.0,0
여,40대,대졸,2,5,2,5,False,True,True,3.1742631758136595,3.8757626027700898,5.0,4.454581506524499,4.572084613711124,4.454010624651399,89.08021249302799,0
여,40대,고졸,4,3,4,5,False,True,True,4.944548298621711,4.911160703596625,3.734133059030014,4.919252403518361,5.0,3.898137473695942,77.96274947391885,0
남,30대,대졸,2,3,0,3,True,True,False,3.5071737090335082,2.97582715716453,4.517835367347331,4.560447420329751,4.520676551750976,4.196020388374968,83.92040776749936,0
여,30대,대졸,1,2,1,2,False,True,False,4.824599634315531,3.7968178696133257,4.765893915269457,3.1016023428383463,3.2899513948494405,4.463522903223957,89.27045806447914,0
남,20대,대졸,3,3,0,4,True,True,True,3.7165614103087923,5.0,5.0,5.0,4.82300671676085,4.635307045668323,92.70614091336647,0
여,30대,고졸,2,2,2,3,False,True,True,4.532408395398151,3.508082835405438,5.0,3.548624087437014,5.0,3.7599679727165585,75.19935945433117,0
남,20대,고졸,0,5,0,5,True,True,True,5.0,4.7958251867029285,4.092580743951864,5.0,5.0,3.9279395251695064,78.55879050339013,0
남,40대,대학원,2,3,1,3,True,False,False,5.0,5.0,4.300899832194635,4.267047556103462,3.3933609491428673,4.367068062755691,87.34136125511382,0
여,50대,고졸,0,2,0,3,False,False,True,3.8626604159659426,3.61807307046061,3.911484196027968,3.849326417666402,3.526435962362825,5.0,100.0,0
남,50대,대학원,1,3,0,3,True,False,False,4.730058777890629,5.0,3.6465092443521416,4.120165772642204,5.0,4.365982847150268,87.31965694300537,0
여,40대,고졸,1,2,1,4,False,False,True,5.0,3.3140397361986533,3.266308811292043,4.457210919638417,4.083811153439092,5.0,100.0,0
남,30대,대학원,3,0,1,0,True,True,False,4.834847193129329,4.195467963887186,4.560872638655667,3.8570628367390354,3.669039682480604,5.0,100.0,0
여,40대,대졸,2,2,2,2,False,True,False,3.6422322574055506,3.449152165844696,4.927179508416167,5.0,4.224217252838592,3.996558443150182,79.93116886300365,0
남,40대,고졸,1,1,0,2,True,False,True,3.6115987551743425,4.4599957212195696,4.315539287916942,5.0,5.0,5.0,100.0,0
남,30대,대졸,3,0,1,0,True,True,False,4.580701716689522,4.27450014038395,4.7248741403555865,4.707711671254728,4.13902340848905,3.7557894120986557,75.11578824197312,0
남,40대,대졸,2,1,1,1,True,False,False,3.404404313877813,3.635420296736525,2.4269113879230404,4.390417558323301,5.0,4.462328454906215,89.24656909812431,0
남,40대,고졸,2,2,1,3,True,False,True,4.927855315311578,5.0,3.7754115970633033,4.146296644776958,4.39028166449397,3.1504304946393287,63.00860989278657,1
남,50대,대졸,1,2,0,2,True,False,False,3.5129786981927937,3.9462802331569358,3.080062700573227,4.290635585566795,4.6001327228307005,4.7494987628373115,94.98997525674623,0
여,50대,고졸,2,1,2,3,False,False,True,3.5410468476598522,4.371926698604845,4.829791751475902,4.192288204317464,5.0,5.0,100.0,0
여,40대,대졸,0,3,0,5,False,True,True,4.976036482593459,4.4234101674723485,4.594319393527414,2.850623684898909,4.695067741811219,4.676120918790238,93.52241837580475,0
여,50대,대졸,3,4,3,5,False,False,True,3.7194101212165256,5.0,3.19423013986929,3.886190027651426,4.438440460894087,4.689870283112961,93.79740566225921,0
여,40대,대졸,4,2,4,3,False,False,True,4.664596594333568,4.761197530414556,4.343084695902072,3.504140508862669,4.15107801429304,4.413171476753806,88.26342953507613,0
남,30대,대졸,3,1,0,2,True,True,True,4.617598423641242,4.137820089252939,2.839505627121447,2.7515283321114596,3.9711447699171,5.0,100.0,0
남,50대,대졸,2,3,1,4,True,False,True,3.4085982276032243,5.0,3.3000448417357187,4.183644063051366,4.26604808218693,3.312173686082459,66.24347372164918,0
남,50대,대졸,1,1,0,2,True,False,True,5.0,3.949726825304691,3.611099776442219,4.483957348087582,4.689008583526111,3.9171593536404936,78.34318707280987,0
남,50대,고졸,2,5,1,5,True,False,True,3.6537722661686427,4.250548960008294,3.679900166400875,4.93672327622207,4.359953858744276,4.758974267114807,95.17948534229615,0
남,40대,대졸,4,1,3,1,True,True,False,4.5239291289541,4.117067436795072,5.0,4.708785921244841,4.974637735853474,4.641287853640862,92.82575707281724,0
남,40대,고졸,3,3,2,4,True,False,True,3.8942104609227495,3.835549659522986,5.0,4.703530031186358,3.885217624589819,3.1706754680265608,63.413509360531215,1
남,30대,고졸,4,1,3,2,True,True,True,4.946128878792003,4.197019032641515,3.9943135979114293,4.27003110304997,4.448923857014602,4.398998776179456,87.97997552358912,0
남,50대,고졸,2,1,1,3,True,False,True,4.252713403592073,3.3345029821509073,3.9200283975901833,4.71841005416709,3.6848826766997904,4.206464589872331,84.12929179744661,0
남,20대,고졸,1,2,0,3,True,True,True,5.0,3.6901866169090987,3.8250460093339473,3.929086045499509,4.810049211207824,3.396962028795752,67.93924057591504,0
여,50대,고졸,3,3,3,4,False,False,True,3.3614554298815995,4.467135188064392,3.673198307974683,4.446790328736477,4.106642043493374,5.0,100.0,0
남,30대,대졸,3,2,2,2,True,True,False,4.967470267114126,4.126883572939301,4.224654273362538,4.209803798589677,4.109354264663644,4.3187091542109695,86.3741830842194,0
여,40대,고졸,1,0,1,2,False,True,True,4.994813448496036,4.143922853381068,3.5321980697970465,4.775405067641608,3.523944004329098,4.9428849739322205,98.8576994786444,0
여,50대,대졸,1,3,1,3,False,False,False,4.88225956181262,3.852038289800085,4.037395932495557,4.209497314683905,3.823345993900905,3.437748028721542,68.75496057443084,0
여,30대,대졸,0,4,0,4,False,True,False,4.3040286015253475,4.782467302046192,4.095688753981025,4.274056561151337,4.815020678239213,4.603564022087032,92.07128044174064,0
여,50대,대학원,4,2,4,2,False,False,False,4.619674822764904,4.36517687233945,4.5536597809657495,4.776714682930541,4.295326017994579,5.0,100.0,0
여,30대,고졸,1,2,1,3,False,True,True,4.311362892028963,5.0,4.403557067676662,3.910823820459378,4.20352872318189,3.132410755437961,62.64821510875922,1
남,50대,대졸,1,5,0,5,True,False,False,4.553870734416784,3.997430490923017,4.923327241180387,4.525507584535788,4.379125078716509,4.8173907362562955,96.34781472512591,0
남,40대,대학원,2,3,1,3,True,False,False,4.069255800253173,4.462191516952023,3.673276983376056,3.0235002531030712,4.548510664472328,4.273152303687934,85.46304607375868,0
여,50대,대졸,0,2,0,4,False,False,True,5.0,5.0,4.861962911573665,4.165661754654639,5.0,4.058933129577098,81.17866259154196,0
여,40대,대졸,2,2,2,5,False,False,True,4.911297380467955,4.240078411820424,3.2687191556829163,3.5083984908512797,4.151152641259836,4.6345943647706696,92.6918872954134,0
여,30대,대졸,3,3,3,3,False,True,False,4.037493124685717,4.40409087691867,3.589869747665915,2.936395128880533,4.089336386221025,4.3895574457278785,87.79114891455757,0
남,30대,대졸,3,2,2,3,True,True,True,3.4498659837510965,4.28182176269297,4.344037195823019,3.801970072811736,4.809039516444991,3.096959716126998,61.93919432253996,1
남,40대,대졸,3,4,2,4,True,False,False,3.061392093242932,5.0,3.723789134991258,4.23774088220432,5.0,4.180452739827163,83.60905479654326,0
여,60대,대졸,1,3,1,3,False,False,False,3.187305240511427,3.4098581747441012,3.8331664018254488,4.543055866132199,4.5678763421395985,4.511501769137386,90.23003538274772,0
남,40대,대졸,4,2,2,3,True,True,True,3.9747668819348627,3.90509981560504,3.326534742087379,4.217585588755337,5.0,5.0,100.0,0
여,50대,고졸,0,4,0,5,False,False,True,4.490267038692152,4.553678068022752,4.415368234054523,4.704967258044224,5.0,3.045736604822909,60.91473209645818,1
여,40대,대학원,0,2,0,2,False,False,False,4.672347527695459,2.980300382445695,4.115424424788536,3.6869139279620726,4.688243310618512,4.5539816151114,91.079632302228,0
남,50대,고졸,1,3,1,4,False,False,True,5.0,4.580535774554007,4.350807248717633,4.985395847863103,4.349731788188661,4.130828558841682,82.61657117683366,0
여,50대,고졸,2,5,2,5,False,False,True,3.9138920452960893,4.674288250331032,5.0,4.051070705603026,3.7570898742471357,3.0465883737268475,60.93176747453695,1
남,20대,고졸,2,2,1,4,True,True,True,3.9615462720546244,3.2291279707327254,3.410094871082958,3.7239166507094583,2.9822001842290344,3.472947336548187,69.45894673096375,0
남,30대,대졸,0,2,0,2,True,True,False,4.106850071724984,2.6385858428944564,5.0,4.553681998701321,3.426187428464539,4.21479729299291,84.29594585985821,0
남,30대,대졸,2,3,1,4,True,True,True,4.005482908395041,5.0,5.0,5.0,3.267746804813177,3.8306656826345886,76.61331365269177,0
여,40대,고졸,2,2,2,4,False,False,True,3.808594370025471,5.0,4.0714087295992245,4.641292037702099,5.0,4.142048798490205,82.84097596980409,0
여,50대,대졸,2,4,2,4,False,False,False,3.6664665697185392,4.403004072245013,4.540409714402342,4.498482426764469,3.3823922460736506,4.861939877413333,97.23879754826666,0
남,50대,대졸,2,2,0,2,True,False,False,4.39671782708688,3.5298587843313416,5.0,4.893575784537469,5.0,2.369723466433576,47.39446932867152,1
여,40대,고졸,3,3,3,5,False,False,True,4.079450655601401,4.203767258257205,4.327552686658376,5.0,5.0,4.762763709305518,95.25527418611036,0
남,40대,대졸,2,1,1,1,True,False,False,4.319491476148734,4.458043966476745,4.610827907930054,4.568955729134117,4.189757122933019,5.0,100.0,0
여,30대,대졸,3,3,3,3,False,True,False,4.4035074835792845,5.0,3.6719949255176525,3.0238068315326174,4.1655557618280845,3.854523705715788,77.09047411431575,0
여,30대,대학원,2,2,2,2,False,True,False,3.069717000732943,4.963897746683028,4.224374689272739,3.9339474849129332,3.635787774392348,3.959394592525489,79.18789185050979,0
남,30대,고졸,2,2,1,4,True,True,True,3.891230502074426,4.266485060644326,4.745301880856237,2.894011946993308,3.7263448823010075,3.4505236375408534,69.01047275081706,0
남,30대,대졸,4,1,3,1,True,True,False,3.3569689994999328,3.7457166264859367,5.0,3.576594510227774,4.174170238233554,4.008382769469873,80.16765538939745,0
남,40대,고졸,1,2,0,3,True,True,True,2.661574949687254,4.815031028641505,3.876244167869961,3.8093040099763495,4.785413611102907,4.483784821380079,89.67569642760157,0
여,40대,대졸,4,5,4,5,False,True,False,4.241044104316009,4.451992459099705,3.7571447651942713,5.0,4.8825987159785535,4.687463181128898,93.74926362257796,0
남,50대,대졸,3,4,2,4,True,False,False,4.287493095553253,3.552937704499841,3.7535581895921917,3.1030521457488915,3.4335531372602572,5.0,100.0,0
남,50대,대학원,0,1,0,1,True,False,False,4.33309446329807,5.0,4.3754310495087285,4.2142027834402995,3.866283805890216,4.048737993594119,80.97475987188238,0
남,30대,고졸,2,5,1,5,True,True,True,3.689122432427665,4.0583708727968455,4.738491255424616,3.650611639075864,3.45866738182538,3.8237783828858056,76.47556765771611,0
남,50대,대졸,1,3,0,3,True,False,False,5.0,5.0,4.906569715548877,4.7517894845971735,5.0,5.0,100.0,0
여,40대,대졸,3,3,3,3,False,False,False,3.9993393168392295,4.311069822249563,3.615407360570222,3.819443910797092,4.614474506491386,5.0,100.0,0
남,40대,대졸,1,5,0,5,True,False,False,5.0,4.245548694357272,3.337620625420417,4.316506663549403,4.110197982132297,4.119253952860363,82.38507905720725,0
남,40대,대졸,4,1,3,2,True,False,True,3.6251288031045625,3.9291476966476946,5.0,3.0804635126962223,2.783451029402114,3.595669438668641,71.91338877337282,0
여,30대,고졸,2,2,2,3,False,True,True,4.373881788087055,4.288293665074915,3.937915472784316,3.9291299250727083,4.797878877952041,4.6701401583913995,93.40280316782798,0
여,30대,대학원,2,1,2,1,False,True,False,4.989379663219995,4.213947069335978,3.681680816238415,5.0,5.0,4.360835522799726,87.21671045599452,0
남,40대,대졸,2,3,0,3,True,True,False,3.9512737587183944,5.0,3.9244201986191074,3.3011353857849732,3.7176620981797828,3.8284207454939834,76.56841490987966,0
여,40대,대졸,3,2,3,4,False,True,True,4.047046163253428,4.901248559063611,2.897118144640108,3.1677837110115448,4.734189240706611,5.0,100.0,0
여,20대,대졸,2,4,2,5,False,True,True,4.195065836025047,4.108337319876831,2.783130309219537,4.877516157097785,4.472689800232597,3.7669476727880715,75.33895345576143,0
남,20대,대졸,3,3,1,3,True,True,False,4.843219194793606,3.5289012934463915,5.0,5.0,5.0,4.257356101707085,85.1471220341417,0
남,30대,고졸,3,3,0,4,True,True,True,4.586540619767507,4.100983594781836,3.314457892855006,3.5513186334141293,4.631543135185698,3.6313638786996307,72.62727757399261,0
남,30대,대졸,1,2,0,4,True,True,True,4.9272659885177275,4.620935634078298,5.0,5.0,2.535692157003748,4.420175589702747,88.40351179405494,0
여,50대,대학원,3,3,3,3,False,False,False,4.432352461118538,4.44209431059722,3.5091947646429613,3.628055802042959,4.304829622496983,3.7174800430247292,74.34960086049458,0
여,30대,대졸,1,1,1,3,False,True,True,3.6681363554959483,4.338152984908646,4.360531021814671,4.694475045727868,5.0,4.3280582471199756,86.56116494239951,0
남,60대,대졸,1,4,0,5,True,False,True,4.788485959961448,3.4579192263773493,3.7399003964590474,4.5187309788355785,3.2822444877256003,3.2815136609819966,65.63027321963993,1
남,30대,대학원,3,1,1,1,True,True,False,4.247376741419252,3.8982172320642396,2.537381409837346,4.597647015038886,3.484826302477835,5.0,100.0,0
남,50대,고졸,3,2,2,4,True,False,True,3.210742276859258,3.7066882843532762,5.0,3.9759306366819906,4.257922623302612,3.9153780685951527,78.30756137190306,0
남,40대,고졸,1,4,0,5,True,False,True,4.488284356895438,4.453960105207097,4.683594269881829,4.514843063487448,3.7406400949764613,4.760346492584204,95.20692985168408,0
남,40대,대졸,2,2,1,2,True,True,False,3.9362969338187104,5.0,4.097853535467058,3.503169482295771,3.321853265511841,3.822552851602706,76.45105703205412,0
여,40대,대졸,3,2,3,2,False,False,False,4.455824624169064,5.0,4.469051597469916,4.047566136260452,5.0,4.22119376402671,84.4238752805342,0
남,60대,대졸,4,3,2,5,True,False,True,4.191036896693254,3.490834518345019,3.2719883097035716,2.68417623030035,3.702860746950458,4.436971759745695,88.7394351949139,0
여,30대,대졸,1,0,1,1,False,True,True,3.9259449105628987,5.0,4.913388230349096,4.553489766871462,4.112054622802547,4.45937895495838,89.1875790991676,0
남,40대,대졸,1,3,0,3,True,True,False,3.6712955041670603,4.728342869349594,4.171953779579753,5.0,3.5094353250840897,4.376592820421834,87.53185640843668,0
여,60대,대졸,3,2,3,2,False,False,False,4.699669110446659,4.3484775367347135,4.417860443371334,4.466786368402816,4.827064641541095,4.305718731103609,86.11437462207219,0
여,40대,고졸,1,3,1,4,False,False,True,5.0,5.0,5.0,2.1943219983701945,5.0,4.550024558437347,91.00049116874693,0
여,60대,고졸,1,0,1,1,False,False,True,4.828292188511378,4.630596839074396,2.7734466161255007,4.1648803173580955,3.9643354806106137,4.7646508256829945,95.2930165136599,0
여,30대,대졸,4,3,4,3,False,True,False,4.594483458471747,3.657687031615295,3.8684462397431814,3.2383231381182878,3.9907430103762493,4.378045288242292,87.56090576484586,0
여,30대,고졸,2,2,2,4,False,True,True,3.754427215729155,3.9244791688757914,4.721115488007927,4.37492239018439,4.142862618465637,3.4043212725130174,68.08642545026035,0
남,30대,대졸,2,3,1,4,True,True,True,3.062554343444602,5.0,4.658754605110864,3.2168682120828054,4.843084350369701,4.99073677890625,99.814735578125,0
남,40대,대졸,3,4,2,4,True,False,False,4.906356591926688,3.694947069950518,5.0,4.580233238885541,4.9524283730783605,5.0,100.0,0
남,40대,대학원,2,2,0,2,True,True,False,3.3206188207661835,4.044116335972025,5.0,4.29974585359714,4.827322180716164,3.09794117035974,61.95882340719481,1
여,40대,고졸,3,0,3,1,False,False,True,4.611058142289127,3.5570179904628842,2.1973594553859632,4.8660541375290505,4.4792087693035,4.015035762044048,80.30071524088098,0
여,30대,대학원,2,4,2,4,False,True,False,3.9629967940632373,4.587860843728233,3.6733673813622785,4.533425219590642,3.2029800040470144,3.6589162435836142,73.17832487167229,0
남,30대,대졸,2,2,1,2,True,True,False,4.893623151197969,5.0,4.103706533551862,4.957307216042619,4.615678735940343,4.668675612309321,93.37351224618642,0
여,40대,고졸,1,4,1,5,False,True,True,4.545426508517055,3.6518559035136744,2.9840784781116083,4.553411548379646,4.361516523560666,3.847172793768241,76.94345587536482,0
여,40대,대학원,0,3,0,3,False,False,False,3.1995192741831753,3.106706091022779,3.354766227238789,3.18378616188242,5.0,3.1882176242144906,63.76435248428981,1
남,40대,대졸,4,3,3,3,True,True,False,3.6460957266399814,4.135894295733458,4.586934645148299,3.6507190789247495,4.172147440039994,3.0447353191881836,60.894706383763676,1
여,40대,대졸,2,3,2,3,False,False,False,4.362169004437756,4.8610358470183765,2.435863596694996,4.533257421742584,4.408343537706729,5.0,100.0,0
여,40대,대졸,2,3,2,3,False,True,False,3.851290034990788,5.0,4.275658298403421,4.769211847418786,3.5724021328355473,4.333007399376572,86.66014798753145,0
여,50대,대졸,2,4,2,4,False,False,False,4.5383858535832715,4.441762180930037,4.09763371871409,4.8819667465417895,3.304060992759315,4.23413301973563,84.6826603947126,0
여,50대,대졸,0,1,0,2,False,False,True,3.2630406508200664,4.091945514179237,4.944485839804272,4.235855275306049,3.9442012188257163,3.879710563760801,77.59421127521603,0
남,40대,대졸,0,2,0,4,True,True,True,3.475885534491381,5.0,4.061469404890389,2.9030651198631006,5.0,4.491725576500157,89.83451153000314,0
남,50대,대졸,1,3,0,3,True,False,False,4.154046209768364,4.712192779182092,3.862668246211465,3.484843333515267,4.042136862674841,3.5579347084726995,71.158694169454,0
남,50대,대졸,4,2,2,3,True,False,True,3.939725973246504,5.0,2.4863889539001773,3.2983663932945655,5.0,4.7985682046044,95.971364092088,0
여,40대,대학원,0,4,0,4,False,False,False,4.562426080059245,3.1164082361195953,3.344907317624736,4.656859405181411,5.0,4.141089307673781,82.82178615347561,0
여,40대,대졸,2,2,2,3,False,False,True,4.018567952843503,4.028882618942671,5.0,3.836359349505977,4.3937181133942005,5.0,100.0,0
여,40대,대졸,1,1,1,1,False,False,False,3.3785197386139214,4.175100096757377,4.550187937071311,4.166123093745778,4.14148242771604,3.839894691707077,76.79789383414153,0
여,40대,대졸,1,0,1,0,False,False,False,5.0,4.439595794571056,4.743386285897963,4.427445508998146,4.2067315925298185,4.489511690861991,89.79023381723982,0
여,40대,대졸,1,5,1,5,False,False,True,4.401163636509314,3.2998446749377814,4.8858471769837815,4.597990586932932,3.8794077969728553,4.0607839822219765,81.21567964443953,0
여,30대,대졸,1,2,1,3,False,True,True,3.5302115764339015,4.7753689326647235,4.255661659204699,4.5738835752535785,4.2102817188597275,4.97443146294978,99.4886292589956,0
